,FNR_diff,FPR_diff,equalized_odds,demographic_parity,demographic_parity_ratio,Equal_Opportunity,accuracy,f1_score,precision,recall,FNR,FPR,name,noise,level,fold,model,eval_type
0,0.14910745537276865,0.9684873949579832,0.9684873949579832,0.26612661266126614,0.7338733873387339,0.1491074553727686,0.8763055498668851,0.9266990291262135,0.9554554554554554,0.8996229971724788,0.10037700282752121,0.27856025039123633,COMPAS,flip,0.1,x1,LR,fair_clean
1,0.14803204458376873,1.0,1.0,0.26612661266126614,0.7338733873387339,0.14803204458376873,0.8859307802580381,0.9327700663850332,0.9669669669669669,0.9009093028678014,0.09909069713219865,0.2222222222222222,COMPAS,flip,0.1,x1,LR,emp_clean
2,0.16472416472416473,0.6100131752305665,0.6100131752305665,0.26612661266126614,0.7338733873387339,0.16472416472416473,0.8255171001433544,0.8933400100150225,0.8928928928928929,0.8937875751503006,0.1062124248496994,0.48035914702581367,COMPAS,flip,0.1,x1,LR,noisy
3,0.14915966386554622,0.9664570230607966,0.9664570230607966,0.26612661266126614,0.7338733873387339,0.14915966386554624,0.8824493139463445,0.9305925030229746,0.9629629629629629,0.9003275620028077,0.09967243799719233,0.24302134646962234,COMPAS,flip,0.1,x1,LR,ground
4,0.020091559732997467,0.0620070113935145,0.0620070113935145,0.030195213069694082,0.9692290728086616,0.020091559732997477,0.8724144992832276,0.9302742025741466,0.8859518226390961,0.9792648444863337,0.020735155513666354,0.837245696400626,COMPAS,flip,0.1,x1,Reduction,fair_clean
5,0.01203612409293067,0.1158008658008658,0.1158008658008658,0.030195213069694082,0.9692290728086616,0.012036124092930645,0.8812205611304526,0.9354120267260578,0.8953314858239182,0.9792492422476101,0.020750757752389836,0.8265993265993266,COMPAS,flip,0.1,x1,Reduction,emp_clean
6,0.01488959246364042,0.037878787878787845,0.037878787878787845,0.030195213069694082,0.9692290728086616,0.014889592463640411,0.820397296743805,0.8989980421513302,0.8320187593263696,0.9777054108216433,0.022294589178356715,0.8843995510662177,COMPAS,flip,0.1,x1,Reduction,noisy
7,0.014616989249860735,0.09486373165618445,0.09486373165618445,0.030195213069694082,0.9692290728086616,0.014616989249860768,0.8752815891869752,0.9320691578360291,0.8906416542315071,0.9775386055217595,0.022461394478240523,0.8423645320197044,COMPAS,flip,0.1,x1,Reduction,ground
8,0.0,0.0,0.0,0.0,1.0,0.0,0.8691378251075159,0.9299879478470473,0.8691378251075159,1.0,0.0,1.0,COMPAS,flip,0.1,x1,Reweight,fair_clean
9,0.0,0.0,0.0,0.0,1.0,0.0,0.8783534712267049,0.9352376798953337,0.8783534712267049,1.0,0.0,1.0,COMPAS,flip,0.1,x1,Reweight,emp_clean
10,0.0,0.0,0.0,0.0,1.0,0.0,0.8175302068400574,0.8996056338028169,0.8175302068400574,1.0,0.0,1.0,COMPAS,flip,0.1,x1,Reweight,noisy
11,0.0,0.0,0.0,0.0,1.0,0.0,0.8752815891869752,0.9334935022387244,0.8752815891869752,1.0,0.0,1.0,COMPAS,flip,0.1,x1,Reweight,ground
12,0.1482638888888889,0.9424307036247335,0.9424307036247335,0.25948044192296205,0.740519558077038,0.14826388888888886,0.855036855036855,0.9134050880626222,0.9300124533001245,0.897380437394857,0.10261956260514299,0.38865836791147995,COMPAS,flip,0.1,x2,LR,fair_clean
13,0.149519890260631,1.0,1.0,0.25948044192296205,0.740519558077038,0.14951989026063095,0.8822686322686323,0.9309475201152876,0.9653798256537982,0.898886827458256,0.10111317254174397,0.243006993006993,COMPAS,flip,0.1,x2,LR,emp_clean
14,0.16403310759969902,0.6266280752532561,0.6266280752532561,0.25948044192296205,0.740519558077038,0.16403310759969902,0.8294430794430795,0.8967653984384683,0.901120797011208,0.8924518993586581,0.10754810064134189,0.4783132530120482,COMPAS,flip,0.1,x2,LR,noisy
15,0.14831538728725252,0.9404255319148936,0.9404255319148936,0.25948044192296205,0.740519558077038,0.14831538728725246,0.8783783783783784,0.9283474065138723,0.9584059775840598,0.9001169590643275,0.09988304093567252,0.2742200328407225,COMPAS,flip,0.1,x2,LR,ground
16,0.01172911787665886,0.0862616053590316,0.0862616053590316,0.02090234529632551,0.978638415426192,0.011729117876658868,0.8513513513513513,0.9181510710259301,0.8647271182841367,0.9786109108387406,0.02138908916125931,0.8810511756569848,COMPAS,flip,0.1,x2,Reduction,fair_clean
17,0.01597352419808113,0.02088490870121451,0.02088490870121451,0.02090234529632551,0.978638415426192,0.01597352419808118,0.8794021294021294,0.9347079037800687,0.8953068592057761,0.9777365491651205,0.022263450834879406,0.8618881118881119,COMPAS,flip,0.1,x2,Reduction,emp_clean
18,0.018636499856625723,0.032577122093931266,0.032577122093931266,0.02090234529632551,0.978638415426192,0.018636499856625743,0.8265765765765766,0.903343603788657,0.8405181567211722,0.9763196842624569,0.023680315737543166,0.9048192771084337,COMPAS,flip,0.1,x2,Reduction,noisy
19,0.013547365519108333,0.02663401193938464,0.02663401193938464,0.02090234529632551,0.978638415426192,0.0135473655191084,0.8751023751023751,0.9321015138023152,0.8891484391590572,0.9794152046783626,0.020584795321637428,0.8571428571428571,COMPAS,flip,0.1,x2,Reduction,ground
20,0.0,0.0,0.0,0.0,1.0,0.0,0.851965601965602,0.9200663349917081,0.851965601965602,1.0,0.0,1.0,COMPAS,flip,0.1,x2,Reweight,fair_clean
21,0.0,0.0,0.0,0.0,1.0,0.0,0.8828828828828829,0.937799043062201,0.8828828828828829,1.0,0.0,1.0,COMPAS,flip,0.1,x2,Reweight,emp_clean
