,FNR_diff,FPR_diff,equalized_odds,demographic_parity,demographic_parity_ratio,Equal_Opportunity,accuracy,f1_score,precision,recall,FNR,FPR,name,noise,level,fold,weights,eval_type
0,0.008397928988238455,0.24175719458738332,0.24175719458738332,0.005655662340427581,0.9937204322151413,0.008397928988238434,0.8797870161785788,0.9321622558650179,0.9209865266042475,0.9436125409452504,0.05638745905474965,0.5681444991789819,COMPAS,flip,0.3,x1,fair,ground
1,0.05506384500203465,0.009576901086335021,0.05506384500203468,0.08547177298375,0.7414905450500556,0.05506384500203468,0.21277902928527545,0.33217512161223073,0.6450742240215924,0.2236780533458119,0.7763219466541881,0.8637110016420362,COMPAS,flip,0.3,x1,emp,ground
2,0.00700682045958731,0.341099035665085,0.341099035665085,0.0246175872422415,0.9730044860267627,0.007006820459587337,0.8753071253071253,0.9299275112185019,0.9150815217391305,0.9452631578947368,0.05473684210526316,0.6157635467980296,COMPAS,flip,0.3,x2,fair,ground
3,0.045345655875816404,0.06949334149701514,0.06949334149701514,0.06401541419821949,0.8047471565119881,0.04534565587581649,0.22153972153972154,0.3419868466597439,0.6573519627411843,0.2311111111111111,0.7688888888888888,0.8456486042692939,COMPAS,flip,0.3,x2,emp,ground
4,0.009918066875774928,0.31140958183328715,0.31140958183328715,0.010769622147741353,0.9875568741992798,0.0099180668757749,0.8814253532664346,0.9317458446304373,0.9389403658826324,0.9246607393542349,0.07533926064576509,0.4220032840722496,COMPAS,flip,0.3,x3,fair,ground
5,0.028478368178231794,0.07315609711068027,0.07315609711068027,0.05483052052698384,0.8315002091771508,0.028478368178231767,0.21667007986893302,0.33766233766233766,0.6495669553630913,0.2281235376696303,0.7718764623303697,0.8637110016420362,COMPAS,flip,0.3,x3,emp,ground
6,0.010494721200767824,0.29429542261574154,0.29429542261574154,0.0015070808578022676,0.998320622019336,0.010494721200767776,0.8589271089271089,0.9203744366115798,0.9095477386934674,0.9314619883040935,0.06853801169590644,0.6502463054187192,COMPAS,flip,0.3,x4,fair,ground
7,0.043814611808783765,0.03419152481458487,0.04381461180878374,0.07889087629447347,0.7562368950068586,0.04381461180878374,0.21294021294021295,0.3289106145251397,0.6483138334480385,0.22035087719298246,0.7796491228070176,0.8390804597701149,COMPAS,flip,0.3,x4,emp,ground
8,0.008714409501993467,0.22768817204301073,0.22768817204301073,0.01479928788835927,0.9824251517424811,0.008714409501993425,0.8822445218103625,0.9310303466474751,0.9552055131676102,0.9080486663547028,0.09195133364529715,0.2988505747126437,COMPAS,flip,0.3,x5,fair,ground
9,0.05448203423649334,0.09417562724014339,0.09417562724014339,0.06879993874308471,0.7913237152093938,0.054482034236493365,0.22486176530821217,0.34458874458874456,0.6628914057295137,0.2328029948525971,0.7671970051474029,0.8308702791461412,COMPAS,flip,0.3,x5,emp,ground
10,0.012717089015216884,0.31634082287715204,0.31634082287715204,0.004275594013824824,0.9949765714612478,0.012717089015216954,0.8849068195781282,0.9332224334600759,0.9480927088363109,0.9188114178755264,0.08118858212447357,0.3530377668308703,COMPAS,flip,0.3,x6,fair,ground
11,0.035274738913029346,0.05150277210388099,0.05150277210388099,0.05555714610732182,0.8257020325651133,0.03527473891302926,0.21073110792545566,0.32880529432253575,0.6430517711171662,0.22087037903603182,0.7791296209639682,0.8604269293924466,COMPAS,flip,0.3,x6,emp,ground
12,0.0030295090311633147,0.3690544742600484,0.3690544742600484,0.03065581629193126,0.9665191768664483,0.00302950903116328,0.8763308763308764,0.9305747126436783,0.9148022598870057,0.9469005847953217,0.05309941520467836,0.6190476190476191,COMPAS,flip,0.3,x7,fair,ground
13,0.04224128558996765,0.07858746976851316,0.07858746976851316,0.05229810469208557,0.8363732806555457,0.0422412855899677,0.21457821457821458,0.3335649756775539,0.6482106684672518,0.22456140350877193,0.775438596491228,0.8555008210180624,COMPAS,flip,0.3,x7,emp,ground
14,0.004966655209333377,0.26006223025193215,0.26006223025193215,0.006480554840348263,0.9928308459859504,0.0049666552093333705,0.8754863813229572,0.9299377736805715,0.9162125340599455,0.944080486663547,0.055919513336452974,0.6059113300492611,COMPAS,flip,0.3,x8,fair,ground
15,0.04095947264660449,0.08115025594700398,0.08115025594700398,0.07081989164318137,0.7852267895902794,0.04095947264660449,0.217079664140897,0.3380086580086581,0.6502331778814124,0.22835751052877867,0.7716424894712214,0.8620689655172413,COMPAS,flip,0.3,x8,emp,ground
16,0.0028113799283154065,0.2603398132557784,0.2603398132557784,0.009291482613010604,0.9897845530838248,0.0028113799283153718,0.86998361998362,0.9270366540273469,0.9110207768744354,0.943625730994152,0.05637426900584795,0.6469622331691297,COMPAS,flip,0.3,x9,fair,ground
17,0.032594086021505375,0.06260523496096737,0.06260523496096737,0.054625698106598675,0.8296125803937564,0.032594086021505375,0.21232596232596232,0.33177001910717385,0.6443994601889339,0.22339181286549709,0.776608187134503,0.8653530377668309,COMPAS,flip,0.3,x9,emp,ground
18,0.02863741384827087,0.4409150326797386,0.4409150326797386,0.0031120423205627246,0.9964023830536832,0.0286374138482709,0.8609461396682367,0.920051807370776,0.9260488267361934,0.9141319606925596,0.08586803930744033,0.5123152709359606,COMPAS,flip,0.3,x10,fair,ground
19,0.045223891437534025,0.052505446623093754,0.052505446623093754,0.06346305881650977,0.8001550096293861,0.04522389143753397,0.20704484947778004,0.32354996505939904,0.6386206896551724,0.2166588675713617,0.7833411324286382,0.8604269293924466,COMPAS,flip,0.3,x10,emp,ground
