,FNR_diff,FPR_diff,equalized_odds,demographic_parity,demographic_parity_ratio,Equal_Opportunity,accuracy,f1_score,precision,recall,FNR,FPR,name,noise,level,fold,weights,eval_type
0,0.07222399347673092,0.016967204859111212,0.07222399347673086,4.645958284471563e-05,0.9998451698293216,0.07222399347673086,0.6087800889252313,0.4494786048184107,0.5322772951796968,0.38897186955439383,0.6110281304456062,0.2380993670337293,income,flip,0.3,x1,fair,ground
1,0.012667254367190184,0.0008047556180910131,0.012667254367190184,0.061606443943093,0.8465653643227565,0.012667254367190184,0.7434967036336689,0.6723676480188002,0.7069320521619766,0.6410256410256411,0.358974358974359,0.1851209572530998,income,flip,0.3,x1,emp,ground
2,0.039335653696200845,0.01425650521000621,0.03933565369620079,0.006741074533341884,0.9811388116914427,0.03933565369620079,0.5817233977307574,0.4530874097834804,0.48910691097965664,0.42200921200049796,0.5779907879995021,0.30703199514436835,income,flip,0.3,x2,fair,ground
3,0.015910735951251698,0.00803397193844091,0.015910735951251587,0.06646257166828817,0.8382187764976566,0.015910735951251587,0.7444546662577941,0.6765847347994826,0.7041874242628249,0.6510643595169924,0.34893564048300757,0.1904968351686465,income,flip,0.3,x2,emp,ground
4,0.06541987636293678,0.009836678337718757,0.06541987636293684,0.005668461558418908,0.9676613742260888,0.06541987636293684,0.6230195236634979,0.35320940021045244,0.5974488282408781,0.25071579733598903,0.749284202664011,0.11766236018382034,income,flip,0.3,x3,fair,ground
5,0.022393466029639375,0.0008973393445815547,0.02239346602963943,0.05843554310216731,0.8524341999463951,0.02239346602963943,0.7458857201267505,0.673796089752001,0.7123040643639894,0.6392381426615212,0.36076185733847876,0.17983178704586839,income,flip,0.3,x3,emp,ground
6,0.08936633755156909,0.032207890437471465,0.08936633755156909,0.0018884739370737536,0.9936534791959196,0.08936633755156909,0.6169571216844687,0.45841462533420047,0.5464254952627046,0.3948220064724919,0.6051779935275081,0.22830139599410387,income,flip,0.3,x4,fair,ground
7,0.017314080872695814,0.0001277673954225289,0.017314080872695814,0.056926248448753936,0.8593323510455022,0.017314080872695814,0.7425767874482547,0.6735368461987168,0.7026369168356998,0.6467513069454817,0.3532486930545183,0.19067025058527703,income,flip,0.3,x4,emp,ground
8,0.21229042974688772,0.04614318774960041,0.21229042974688772,0.020621787789044277,0.9460004415949076,0.21229042974688772,0.6780293351050237,0.5881276150627616,0.619388598182319,0.5598705501618123,0.4401294498381877,0.23966010578340413,income,flip,0.3,x5,fair,ground
9,0.0198707493073933,0.007073609830528821,0.0198707493073933,0.056140840719804075,0.8607668940534368,0.0198707493073933,0.7437522359073951,0.6743732952331472,0.7050516023900054,0.646253422952452,0.3537465770475479,0.18832914246076476,income,flip,0.3,x5,emp,ground
10,0.1843809025365135,0.0621873448956681,0.1843809025365135,0.0016344353047427207,0.9953463932755371,0.1843809025365135,0.6803638965552489,0.5799865681665547,0.629721452530261,0.5375326777044691,0.46246732229553095,0.22015087141246856,income,flip,0.3,x6,fair,ground
11,0.02262504256079989,0.005465724599864691,0.02262504256079989,0.06008033420344849,0.8536551504017942,0.02262504256079989,0.7433302667893285,0.6763341067285383,0.701189362555125,0.6531806299016557,0.34681937009834435,0.193878435792942,income,flip,0.3,x6,emp,ground
12,0.04178718307949564,0.059378762459410345,0.059378762459410345,0.0049129334441339045,0.9884615299314321,0.04178718307949558,0.7371460697127671,0.6848458851645322,0.6743905382573014,0.6956305240881364,0.3043694759118636,0.23393739703459637,income,flip,0.3,x7,fair,ground
13,0.0302571518958738,0.0035484125899888086,0.030257151895873857,0.065151343456473,0.836949448956602,0.030257151895873857,0.742461412654605,0.669682071451983,0.7072833010246469,0.6358770073447031,0.3641229926552969,0.18330009537847913,income,flip,0.3,x7,emp,ground
14,0.031062236228522555,0.05875122656769008,0.05875122656769008,0.008096771620837995,0.9817653733545643,0.031062236228522555,0.7176368375325803,0.6681083678740914,0.6456519215139905,0.6921832213094349,0.3078167786905651,0.26463192577820166,income,flip,0.3,x8,fair,ground
15,0.02407877560882482,0.0024513545744221377,0.024078775608824765,0.06895582423017682,0.830282953370604,0.024078775608824765,0.7411969131701334,0.6699256941728587,0.7032019704433498,0.6396564600448096,0.3603435399551904,0.18806901933581896,income,flip,0.3,x8,emp,ground
16,0.058616364140082255,0.045178559770189974,0.05861636414008231,0.0012933504593373168,0.9969873530779754,0.05861636414008231,0.7226452700976134,0.6695085561171671,0.6554191009896269,0.6842170774209609,0.31578292257903906,0.25058527703112804,income,flip,0.3,x9,fair,ground
17,0.0020066542167314627,0.006315079335081186,0.006315079335081186,0.056355882467195806,0.8592819849192247,0.0020066542167315182,0.7462564521899115,0.6764418377321603,0.7098892080426754,0.6460044809559373,0.35399551904406273,0.18390704933668603,income,flip,0.3,x9,emp,ground
18,0.04847048530605613,0.05991281495243306,0.05991281495243306,0.006993894315157234,0.9840019902491614,0.04847048530605613,0.728099764898293,0.6778490977352549,0.6599457611130762,0.6967509025270758,0.30324909747292417,0.25006503078123643,income,flip,0.3,x10,fair,ground
19,0.02043202169789532,0.0014051221576589779,0.020432021697895375,0.05666999241698717,0.8584543403430621,0.020432021697895375,0.7465501379944802,0.6768749592754285,0.7101449275362319,0.6465828457612349,0.3534171542387651,0.18382034162837077,income,flip,0.3,x10,emp,ground
