iter,time,total_time,circuit_size,cross_entropy_D,cross_entropy_Df,train_discrimination,valid_discrimination,test_discrimination,train_mll,valid_mll,test_mll,struct?,stop?,P(D),P(Df),P(S),"P(D|Df,S)","P(D|Df,notS)","P(D|notDf,S)","P(D|notDf,notS)"
29,0.008124077,5.340148268999999,340,0.5003397363687203,0.5003397363687203,0.03774636915565893,0.03139805221208475,0.04188470928450527,-4.951661427751483,-4.9737636444912745,-4.960488851860281,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
30,0.009395413,5.349543681999999,343,0.5002718802316894,0.5002718802316894,0.037432019193159916,0.031204821433257757,0.041682099239524595,-4.9512578381613865,-4.973042936278396,-4.960009724169816,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
31,0.010176073,5.3597197549999995,346,0.5000557911746583,0.5000557911746583,0.037905384636664596,0.031672843924109406,0.04213889755466255,-4.949374919782701,-4.97067902952458,-4.957866884695608,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
32,0.010818731,5.370538485999999,348,0.5000558882732646,0.5000558882732646,0.03790509677828474,0.03167257928136086,0.042138618665920835,-4.949374919599458,-4.9706790480613545,-4.957866934384919,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
33,0.084453852,5.454992337999999,369,0.5001111882903404,0.5001111882903404,0.03811418834210539,0.03182858163078156,0.04225939036845838,-4.949153454068978,-4.970591403376224,-4.957758953498165,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
34,0.01242137,5.467413708,371,0.5001111784834934,0.5001111784834934,0.03811368781451191,0.03182805775178693,0.04225887046299315,-4.949153454015215,-4.970591474688729,-4.95775900244641,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
35,0.009318953,5.476732661,372,0.5001829657676952,0.5001829657676952,0.03781554300949869,0.031456207928517554,0.04204148292007348,-4.948996173799437,-4.970498397757661,-4.957791480810748,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
36,0.008771867,5.485504528,374,0.5001706922108322,0.5001706922108322,0.037854154855255284,0.03150154937028998,0.042074597652567824,-4.94898032722516,-4.97043274377312,-4.957785722068394,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
37,0.028619227,5.514123755,376,0.5001706922108322,0.5001706922108322,0.037854154855255284,0.03150154937028998,0.042074597652567824,-4.94898032722516,-4.97043274377312,-4.957785722068394,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
38,0.01076348,5.524887235,378,0.500170701463293,0.500170701463293,0.03785409278652285,0.031501502606827325,0.042074527024135056,-4.948980327164827,-4.970432736285937,-4.95778576714913,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
39,0.010940812,5.535828047,380,0.5001707013726724,0.5001707013726724,0.037854093015893264,0.03150150284597791,0.042074527252599137,-4.948980327164827,-4.970432736285937,-4.95778576714913,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
40,0.011001092,5.546829139,382,0.5001705902727257,0.5001705902727257,0.03785443972943464,0.03150186596237514,0.042074882218402,-4.948980327081562,-4.970432765855234,-4.957785749496586,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
41,0.028494822,5.575323961,384,0.5001705910256592,0.5001705910256592,0.03785443745529682,0.03150186433319008,0.042074879383981356,-4.948980327081562,-4.970432765855234,-4.957785749496586,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
42,0.010755929,5.58607989,386,0.5001707213415073,0.5001707213415073,0.037853517952649574,0.03150095500947292,0.04207394432693079,-4.948980326587039,-4.970432727243362,-4.957785679683376,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
43,0.009600196,5.595680086,390,0.5000641265617568,0.5000641265617568,0.03738578889445282,0.03093486131556511,0.04167947521557336,-4.948678643299116,-4.970066110283996,-4.957814941489918,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
44,0.028125659,5.623805744999999,396,0.5000641618125526,0.5000641618125526,0.037385420245331535,0.03093449767373152,0.04167915773077557,-4.948678643374084,-4.970065986802888,-4.957814956834304,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
45,0.010581557,5.6343873019999995,398,0.500064142416425,0.500064142416425,0.0373857007770953,0.030934769483868307,0.041679469847843986,-4.948678643304483,-4.970065961464834,-4.957814980626677,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
46,0.011291117,5.645678418999999,401,0.49991808041207114,0.49991808041207114,0.03741905371355281,0.03094707626892118,0.041851793253607605,-4.947603744265764,-4.969118143458781,-4.956881235096765,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
47,0.010951603,5.656630021999999,403,0.49991818516998954,0.49991818516998954,0.037418309330559674,0.030946353169973795,0.04185099827940458,-4.947603744050903,-4.9691180439880185,-4.956881251570634,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
48,0.00976823,5.666398251999999,407,0.4989923952762336,0.4989923952762336,0.03909123740053355,0.03239551771113347,0.0434279338281261,-4.946525407352035,-4.968142533603992,-4.9561475708895815,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
49,0.028567518,5.694965769999999,409,0.4989923952296538,0.4989923952296538,0.03909123753455723,0.032395517775278104,0.04342793392451133,-4.946525407352035,-4.968142533603992,-4.9561475708895815,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
50,0.010483708,5.7054494779999985,411,0.4989923687369317,0.4989923687369317,0.03909149652821342,0.03239577335063315,0.043428192939189814,-4.946525407319263,-4.96814257046921,-4.956147616799515,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
51,0.028474126,5.733923603999998,414,0.4990210108678574,0.4990210108678574,0.03906073730538201,0.032346779987596164,0.043445085292844854,-4.946484961339246,-4.968152396400155,-4.956017038334107,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
52,0.010494498,5.744418101999998,416,0.49902101152489803,0.49902101152489803,0.03906033741717846,0.03234635997452284,0.04344467267701174,-4.9464849613031205,-4.96815244163385,-4.95601704626392,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
53,0.010279596,5.754697697999998,418,0.49902106375127214,0.49902106375127214,0.03905987955100437,0.03234587257487703,0.04344421022133754,-4.946484961298752,-4.968152514016974,-4.956017049427221,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
54,0.009772189,5.764469886999999,418,0.4990211949243544,0.4990211949243544,0.03906018947208317,0.03234613763181726,0.04344456146454245,-4.946484961196129,-4.968152403024249,-4.956017161877187,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
55,0.010512988,5.774982874999999,420,0.4990211949243544,0.4990211949243544,0.03906018947208317,0.03234613763181726,0.04344456146454245,-4.946484961196129,-4.968152403024249,-4.956017161877187,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
56,0.010860273,5.785843147999999,422,0.4990211948534564,0.4990211948534564,0.03906018868213823,0.032346136866374275,0.043444560235207486,-4.946484961196129,-4.968152403024249,-4.956017161877187,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
57,0.01152029,5.797363437999999,424,0.49902117370417004,0.49902117370417004,0.03906067684155051,0.03234662336269312,0.04344505932116516,-4.946484961150486,-4.968152407499168,-4.956017186002549,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
58,0.011056486,5.808419923999999,441,0.49903148177996065,0.49903148177996065,0.03906271496734376,0.032292629844689946,0.043455745431885295,-4.946470714640446,-4.9681775381732365,-4.956044252958978,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
59,0.01145168,5.819871603999999,443,0.4990314445274884,0.4990314445274884,0.0390628962422393,0.03229286215121918,0.0434559294233659,-4.946470714576668,-4.968177509562656,-4.9560442072295645,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
60,0.031842079,5.851713682999999,446,0.4991947769057927,0.4991947769057927,0.03863764225820876,0.03152770476902916,0.04304442460401281,-4.945790531619633,-4.966914438268605,-4.955628551050344,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
61,0.011869466,5.863583148999999,448,0.4991945443862099,0.4991945443862099,0.038638554561967964,0.03152873572549619,0.04304532100702352,-4.945790531074553,-4.9669145187910395,-4.955628577766739,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
62,0.025514741,5.8890978899999995,452,0.4991341054410462,0.4991341054410462,0.038552365728026006,0.031245519555244905,0.04290246277004195,-4.945646445245117,-4.966619225490534,-4.955542284936728,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
63,0.029627195,5.918725084999999,473,0.4989214773114884,0.4989214773114884,0.038648746045104765,0.031032911089352133,0.042815943794159705,-4.945193643312562,-4.966202491861322,-4.955163072399587,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
64,0.011793072,5.930518156999999,475,0.49892151960280384,0.49892151960280384,0.03864839424329258,0.03103255568553609,0.04281558260256363,-4.94519364329683,-4.966202471926789,-4.955163065385955,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
65,0.029406602,5.959924758999999,484,0.498880346670933,0.498880346670933,0.038614789893156976,0.03089401525494606,0.04277098326876505,-4.9451429497546995,-4.966170698341294,-4.955138378034289,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
66,0.012035984,5.971960742999999,486,0.49888014204828585,0.49888014204828585,0.038616221088433544,0.030895514836968896,0.0427724594230528,-4.945142949595274,-4.966170780403362,-4.955138389845515,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
67,0.011949473,5.983910215999998,489,0.4988865998046618,0.4988865998046618,0.038628690692094625,0.030876684882083894,0.04275979253443424,-4.94511750557309,-4.966255282764214,-4.955108373813122,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
68,0.012148676,5.996058891999998,491,0.49888662663929884,0.49888662663929884,0.03862844610234578,0.030876440533102567,0.042759550044130124,-4.9451175055412575,-4.9662553109084,-4.955108394376866,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
69,0.011416387,6.007475278999998,491,0.49888662663929884,0.49888662663929884,0.03862844610234578,0.030876440533102567,0.042759550044130124,-4.9451175055412575,-4.9662553109084,-4.955108394376866,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
70,0.029842168,6.037317446999998,494,0.4986874631027697,0.4986874631027697,0.038362015403833105,0.030771036492987958,0.04261157599115134,-4.9446688818265585,-4.96594238997531,-4.954967799037835,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
71,0.011931623,6.0492490699999975,496,0.4986875708445903,0.4986875708445903,0.03836240922779799,0.030771642240481734,0.04261204985870637,-4.944668880876403,-4.965942428033976,-4.95496823286619,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
72,0.011963414,6.061212483999998,501,0.49845971320284777,0.49845971320284777,0.03877376992125614,0.03136683458491979,0.042952333558457734,-4.944273849747899,-4.965457902962761,-4.954521656382965,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
73,0.012132117,6.073344600999998,503,0.49845966728366053,0.49845966728366053,0.038774134035269525,0.031367216927414676,0.04295268152741888,-4.944273849720958,-4.965457904320174,-4.954521681251013,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
74,0.012348709,6.085693309999998,512,0.4984096833384922,0.4984096833384922,0.03869339689468776,0.03135883054235766,0.042897604889643115,-4.944181401516133,-4.965557740452902,-4.9544592390199895,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
75,0.012724515,6.0984178249999985,514,0.49840950435351966,0.49840950435351966,0.038694871975391676,0.031360276119141384,0.042899054447761265,-4.9441814013425,-4.9655577097259584,-4.954459237682164,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
76,0.026712454,6.125130278999999,517,0.49841237869277566,0.49841237869277566,0.038724478589411415,0.03136218697269749,0.04293665929167351,-4.944165028399469,-4.965523203437074,-4.95444888117227,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
77,0.011853685,6.136983963999999,519,0.49841227632445834,0.49841227632445834,0.03872543881051621,0.031363081772246726,0.04293764634520725,-4.944165028262638,-4.965523246122536,-4.954449040159984,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
78,0.030104987,6.167088950999998,524,0.49832530615234016,0.49832530615234016,0.0387014890410321,0.031312218503380285,0.04289797659842137,-4.944095577062521,-4.9655383466994065,-4.954464070841088,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
79,0.01234452,6.1794334709999985,526,0.4983252758204762,0.4983252758204762,0.038701446155426034,0.031312152911548485,0.04289792852211749,-4.9440955769853225,-4.965538446905735,-4.9544640672494245,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
80,0.012305279,6.191738749999998,528,0.4983253497322406,0.4983253497322406,0.03870112350325422,0.03131141735223375,0.04289803432021716,-4.944095496235013,-4.965544335959563,-4.95446456194943,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
81,0.02139132,6.213130069999998,532,0.49832364627319364,0.49832364627319364,0.03870399389270457,0.03132074993006789,0.04290738904303054,-4.944091694435809,-4.965544932417587,-4.954487210670438,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
82,0.012759766,6.225889835999999,535,0.49827237812193353,0.49827237812193353,0.03877901288098379,0.03141567806877699,0.0430131543365993,-4.944053041991426,-4.965586207096771,-4.954501096343481,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
83,0.012872217,6.2387620529999985,537,0.49827230196181677,0.49827230196181677,0.03877976703596092,0.031416401777215996,0.04301392318010644,-4.944053041920169,-4.965586104884184,-4.954501098401667,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
84,0.027411957,6.2661740099999985,540,0.498260672963204,0.498260672963204,0.03881525718314238,0.031396762939510825,0.042932184141115826,-4.943858503798433,-4.965395254358769,-4.954588148126186,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
85,0.012662812,6.278836821999999,542,0.4982606416079621,0.4982606416079621,0.038815502597919216,0.031396995821116824,0.0429227484553652,-4.943857452232607,-4.965394248814237,-4.954587088328967,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
86,0.012822914,6.291659735999999,544,0.49826060742058853,0.49826060742058853,0.038815674181120086,0.0313971299452272,0.042901976163877364,-4.943856050309807,-4.965392939385056,-4.95458572440695,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
87,0.012532471,6.304192206999999,546,0.4982606554534146,0.4982606554534146,0.03881520905937769,0.0313966546357447,0.042900082004282636,-4.943855980142327,-4.965392916178238,-4.954585625938774,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
88,0.012833805,6.317026011999999,547,0.49825099413502577,0.49825099413502577,0.03808885007556145,0.03068155988223542,0.042213122478091,-4.943471576489292,-4.9648139010615635,-4.9541444202677996,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
89,0.012513837,6.329539848999999,549,0.49825099413502577,0.49825099413502577,0.03808885007556145,0.03068155988223542,0.042213122478091,-4.943471576489292,-4.9648139010615635,-4.9541444202677996,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
90,0.012627719,6.342167567999999,552,0.4981067703445598,0.4981067703445598,0.03779312311095334,0.030396180405262707,0.041851998277998737,-4.943298434955494,-4.964628124897667,-4.953744875547593,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
91,0.013167726,6.355335293999999,554,0.4981068488103224,0.4981068488103224,0.03779375425160886,0.03039675233510636,0.04185265861020665,-4.943298434652935,-4.964627996040855,-4.95374488053546,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
92,0.030989377,6.386324670999999,557,0.4978816418822419,0.4978816418822419,0.037872395072221066,0.030335569058142497,0.042054800195916286,-4.94305818821137,-4.964273543904129,-4.953738256246603,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
93,0.013446883,6.399771553999999,559,0.49788132003386054,0.49788132003386054,0.03787309945112288,0.030336583645109105,0.042055583339030145,-4.943058186523829,-4.964273669821311,-4.953738279555517,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
94,0.012850974,6.412622527999999,561,0.49788089552968395,0.49788089552968395,0.03787496611518798,0.030339022275463257,0.04205830253428211,-4.94305800556338,-4.964272618557087,-4.953737222347835,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
95,0.013466001,6.426088528999999,568,0.4978753261229437,0.4978753261229437,0.03787109668803107,0.030334348398690203,0.04205368993536007,-4.943057284797612,-4.964272429297368,-4.953736679699246,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
96,0.013816087,6.439904616,570,0.49787541781670974,0.49787541781670974,0.0378704457587386,0.03033371017239178,0.042051802242081604,-4.943057227338601,-4.964272373487323,-4.953736566421441,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
97,0.013064396,6.452969012,577,0.4974897965320512,0.4974897965320512,0.03810330563651021,0.030364243371523603,0.04213069347015164,-4.942155476287471,-4.963920505337346,-4.953433378234518,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
98,0.013266645,6.4662356569999995,579,0.49748981925388974,0.49748981925388974,0.038103133841621284,0.030364058315623277,0.042130516413629304,-4.942155476270684,-4.963920541617044,-4.953433449428415,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
99,0.013175854,6.4794115109999995,582,0.4975109032938831,0.4975109032938831,0.03832586628140505,0.03053088370049417,0.042346969877117446,-4.942100626401705,-4.964035258428826,-4.95340474600195,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
100,0.031658026,6.511069536999999,599,0.49737426191954887,0.49737426191954887,0.03768208156136954,0.030069847342761635,0.04148335693198463,-4.941018014483134,-4.963702205327476,-4.951986447164563,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
101,0.013705184,6.524774720999999,601,0.4973741918599042,0.4973741918599042,0.03768271307038429,0.03007050216543833,0.041483957584908915,-4.941018014289487,-4.9637023388854145,-4.951986468833543,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
102,0.014363934,6.5391386549999995,614,0.49746603260291167,0.49746603260291167,0.037547461529631176,0.029880095099278137,0.04128790486448064,-4.940944296064892,-4.963573422699139,-4.951799091550882,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
103,0.014160201,6.553298856,616,0.4974658492366324,0.4974658492366324,0.03754854783491485,0.029881198679166998,0.04128900506476113,-4.940944295891162,-4.963573501161077,-4.951799122566376,true,,0.4105742354358979,0.0,0.5285761156925719,0.0,0.0,0.0,0.0
