iter,time,total_time,circuit_size,cross_entropy_D,cross_entropy_Df,train_discrimination,valid_discrimination,test_discrimination,train_mll,valid_mll,test_mll,struct?,stop?,P(D),P(Df),P(S),"P(D|Df,S)","P(D|Df,notS)","P(D|notDf,S)","P(D|notDf,notS)"
0,0.056175379,0.056175379,181,0.37523045355584506,0.37523045355584506,0.040262949586109875,0.03455924825273882,0.04507711107101997,-4.114706941379249,-4.106144942912686,-4.101449815326335,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
1,3.910920078,3.967095457,181,0.37523045355584506,0.37523045355584506,0.040262949586109875,0.03455924825273882,0.04507711107101997,-4.114706941379249,-4.106144942912686,-4.101449815326335,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
2,0.689959982,4.6570554390000005,195,0.3738267981660764,0.3738267981660764,0.04141340089519552,0.035518638270738645,0.046367534419988754,-4.111425850823402,-4.1030205760690075,-4.097327542783984,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
3,0.413638959,5.0706943980000005,197,0.3738267981660764,0.3738267981660764,0.04141340089519552,0.035518638270738645,0.046367534419988754,-4.111425850823402,-4.1030205760690075,-4.097327542783984,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
4,0.20862137,5.279315768000001,199,0.3738265585191695,0.3738265585191695,0.041413816810694115,0.03551906896749779,0.04636790195230189,-4.111425850292232,-4.103020602493679,-4.097328007498731,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
5,0.004359335,5.283675103000001,201,0.373826558969606,0.373826558969606,0.041413821956498786,0.035519072408139674,0.046367905992389824,-4.111425850292232,-4.103020602493679,-4.097328007498731,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
6,0.004835305,5.288510408000001,203,0.3738265580864046,0.3738265580864046,0.041413822945649215,0.03551907341248883,0.04636790683778269,-4.111425850292232,-4.103020602493679,-4.097328007498731,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
7,0.005193472,5.293703880000002,205,0.3738266031407773,0.3738266031407773,0.04141371032365648,0.03551896922866116,0.046367829871438615,-4.11142585000497,-4.103020701511709,-4.097328143633921,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
8,0.099838563,5.393542443000001,212,0.3737901624902818,0.3737901624902818,0.041446439594197804,0.03556623727318409,0.0463243387345853,-4.111367895472849,-4.102996829587281,-4.097426141272968,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
9,0.022330747,5.415873190000001,214,0.37379015967350326,0.37379015967350326,0.0414464427550334,0.03556624103203554,0.0463243424187183,-4.111367895472849,-4.102996829587281,-4.097426141272968,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
10,0.004542318,5.420415508000001,216,0.37379117396673334,0.37379117396673334,0.04144436757425807,0.03556409213244749,0.04632233946060449,-4.111367894920544,-4.102996911773497,-4.09742626780636,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
11,0.017996522,5.438412030000001,218,0.37379117396673334,0.37379117396673334,0.04144436757425807,0.03556409213244749,0.04632233946060449,-4.111367894920544,-4.102996911773497,-4.09742626780636,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
12,0.021654243,5.460066273000002,219,0.3737806890176963,0.3737806890176963,0.041458226760016204,0.035570867323009625,0.04633864081481598,-4.111358387424938,-4.102987236515926,-4.0973413486414785,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
13,0.004149582,5.464215855000002,221,0.3737809537694111,0.3737809537694111,0.041457726791187755,0.03557033964191603,0.04633815068274294,-4.111358333635692,-4.102986222691498,-4.097346326407477,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
14,0.003940667,5.468156522000002,224,0.373781509986398,0.373781509986398,0.041456001879669246,0.03556880887451397,0.046336190884158523,-4.111350069703729,-4.102921158823553,-4.097456899973113,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
15,0.004176102,5.472332624000002,226,0.37378171399526405,0.37378171399526405,0.041455598185178966,0.03556838878805779,0.04633580015248595,-4.111350067840445,-4.102921108724993,-4.097457346409801,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
16,0.003851986,5.476184610000002,228,0.37378171399526405,0.37378171399526405,0.041455598185178966,0.03556838878805779,0.04633580015248595,-4.111350067840445,-4.102921108724993,-4.097457346409801,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
17,0.022323276,5.498507886000001,235,0.37355530265917836,0.37355530265917836,0.04185279766974426,0.035870892204903915,0.046847927567450154,-4.110686216126953,-4.102661496291197,-4.096394577757993,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
18,0.022408878,5.520916764000002,237,0.3735553032475194,0.3735553032475194,0.041852796059318575,0.0358708908226808,0.046847926134731765,-4.110686216126953,-4.102661496291197,-4.096394577757993,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
19,0.004554129,5.525470893000001,239,0.37355529484077094,0.37355529484077094,0.04185285682204731,0.03587094805069724,0.046848044525325094,-4.110686213893304,-4.1026605567186385,-4.096394771940591,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
20,0.019192196,5.544663089000001,241,0.37355529484077094,0.37355529484077094,0.04185285682204731,0.03587094805069724,0.046848044525325094,-4.110686213893304,-4.1026605567186385,-4.096394771940591,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
21,0.02248895,5.567152039000001,245,0.37336653864379965,0.37336653864379965,0.04193784527010824,0.03613934189913037,0.04709407721959469,-4.110474158391507,-4.102178205385785,-4.095573116262856,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
22,0.004524399,5.571676438000001,247,0.3733665152370963,0.3733665152370963,0.04193793047707639,0.03613952548620947,0.04709425008908241,-4.110474156919929,-4.10217721951484,-4.095573376978797,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
23,0.004170952,5.575847390000001,247,0.3733665152370963,0.3733665152370963,0.04193793047707639,0.03613952548620947,0.04709425008908241,-4.110474156919929,-4.10217721951484,-4.0955733769787965,true,,0.8168545859035291,0.0,0.6779123268277885,0.0,0.0,0.0,0.0
