iter,time,total_time,circuit_size,cross_entropy_D,cross_entropy_Df,train_discrimination,valid_discrimination,test_discrimination,train_mll,valid_mll,test_mll,struct?,stop?,P(D),P(Df),P(S),"P(D|Df,S)","P(D|Df,notS)","P(D|notDf,S)","P(D|notDf,notS)"
0,0.053637514,0.053637514,213,0.5669120478538946,0.5669120478538946,0.06899425762121081,0.07070861855813027,0.07447526411402672,-5.043773887944306,-5.04714949784023,-5.037219865927541,true,,0.49589245941358706,0.0,0.5277180119755945,0.0,0.0,0.0,0.0
1,3.683209231,3.7368467450000002,213,0.5669120478538946,0.5669120478538946,0.06899425762121081,0.07070861855813027,0.07447526411402672,-5.043773887944306,-5.047149497840229,-5.037219865927541,true,,0.49589245941358706,0.0,0.5277180119755945,0.0,0.0,0.0,0.0
2,0.107322299,3.844169044,213,0.5669120478538946,0.5669120478538946,0.06899425762121081,0.07070861855813027,0.07447526411402672,-5.043773887944306,-5.047149497840229,-5.03721986592754,true,,0.49589245941358706,0.0,0.5277180119755945,0.0,0.0,0.0,0.0
3,0.007872668,3.852041712,213,0.5669120478538946,0.5669120478538946,0.06899425762121081,0.07070861855813027,0.07447526411402672,-5.043773887944306,-5.047149497840229,-5.037219865927541,true,,0.49589245941358706,0.0,0.5277180119755945,0.0,0.0,0.0,0.0
4,0.601945698,4.45398741,215,0.5669120444583228,0.5669120444583228,0.06899426875642012,0.07070863072716937,0.07447527499502715,-5.043773887944306,-5.047149497840229,-5.037219865927541,true,,0.49589245941358706,0.0,0.5277180119755945,0.0,0.0,0.0,0.0
5,0.235809477,4.689796887,217,0.5669120475197899,0.5669120475197899,0.06899425160129724,0.07070861381977833,0.07447525812225175,-5.043773887944306,-5.047149497840229,-5.037219865927541,true,,0.49589245941358706,0.0,0.5277180119755945,0.0,0.0,0.0,0.0
6,0.244767693,4.93456458,219,0.5669123554015826,0.5669123554015826,0.06899357917617621,0.07070790989813203,0.07447466349312881,-5.043773886828083,-5.047149573104045,-5.037219734504975,true,,0.49589245941358706,0.0,0.5277180119755945,0.0,0.0,0.0,0.0
7,0.008218343,4.942782923,222,0.566312118818808,0.566312118818808,0.06840662670673492,0.07021849116962187,0.07391003162661969,-5.0434771226604225,-5.046603777519612,-5.036903349910966,true,,0.49589245941358706,0.0,0.5277180119755945,0.0,0.0,0.0,0.0
8,0.086804718,5.029587641,224,0.566312122133843,0.566312122133843,0.06840661941908588,0.07021848415098197,0.07391002328103946,-5.0434771226604225,-5.046603777519612,-5.036903349910966,true,,0.49589245941358706,0.0,0.5277180119755945,0.0,0.0,0.0,0.0
9,0.010618643,5.040206284,226,0.5663122897958843,0.5663122897958843,0.06840621712336659,0.07021806807031028,0.07390966241025043,-5.043477122263333,-5.046603809004042,-5.036903278925772,true,,0.49589245941358706,0.0,0.5277180119755945,0.0,0.0,0.0,0.0
10,0.144763065,5.184969349,227,0.5662823917396629,0.5662823917396629,0.06837526490193901,0.07016665801914823,0.07388387350335845,-5.043469234265908,-5.046617347670377,-5.036873318598838,true,,0.49589245941358706,0.0,0.5277180119755945,0.0,0.0,0.0,0.0
11,0.015009574,5.199978923,228,0.5664847410771395,0.5664847410771395,0.06908952131253854,0.07084996181340486,0.07466090349291021,-5.042488276540962,-5.045636298492522,-5.035794684124351,true,,0.49589245941358706,0.0,0.5277180119755945,0.0,0.0,0.0,0.0
12,0.00615404,5.206132963,228,0.5664847410771395,0.5664847410771395,0.06908952131253854,0.07084996181340486,0.07466090349291021,-5.042488276540962,-5.045636298492522,-5.035794684124351,true,,0.49589245941358706,0.0,0.5277180119755945,0.0,0.0,0.0,0.0
13,0.007116865,5.213249828,231,0.5649692996773646,0.5649692996773646,0.06824975312308312,0.07010733044689321,0.07350577917457901,-5.038954587425061,-5.042307805058277,-5.032240787721369,true,,0.49589245941358706,0.0,0.5277180119755945,0.0,0.0,0.0,0.0
