,FNR_diff,FPR_diff,equalized_odds,demographic_parity,demographic_parity_ratio,Equal_Opportunity,accuracy,f1_score,precision,recall,FNR,FPR,name,noise,level,fold,model,label_type,eval_type
0,0.023966112156719892,0.5706970128022759,0.5706970128022759,0.04397472005265046,0.9515958580133804,0.023966112156719954,0.8908457915216056,0.9382315447908217,0.9267399267399268,0.9500117343346632,0.049988265665336776,0.5144694533762058,COMPAS,bias,0.1,x1,LR,fair,fair_clean
1,0.04221312224234529,0.053014830584924066,0.053014830584924066,0.04397472005265046,0.9515958580133804,0.04221312224234519,0.7655130043006348,0.8646091994797209,0.836996336996337,0.8941061384201516,0.10589386157984837,0.8967254408060453,COMPAS,bias,0.1,x1,LR,fair,emp_clean
2,0.012130978219828462,0.525840597758406,0.525840597758406,0.04397472005265046,0.9515958580133804,0.012130978219828448,0.8797870161785788,0.932381062089621,0.926510989010989,0.9383259911894273,0.06167400881057269,0.5631578947368421,COMPAS,bias,0.1,x1,LR,fair,noisy
3,0.016945494699995657,0.5180579378692587,0.5180579378692587,0.04397472005265046,0.9515958580133804,0.016945494699995622,0.8783534712267049,0.9312659106688266,0.9212454212454212,0.9415067852129153,0.0584932147870847,0.5648604269293924,COMPAS,bias,0.1,x1,LR,fair,ground
4,0.017745836116001862,0.03484445543942105,0.03484445543942105,0.012777793908423152,0.9869183747965284,0.01774583611600189,0.8771247184108131,0.9332443257676903,0.8872434948170087,0.9842759915512791,0.015724008448720957,0.8569131832797428,COMPAS,bias,0.1,x1,Reduction,fair,fair_clean
5,0.01309721617023114,0.010724208855049988,0.013097216170231074,0.012777793908423152,0.9869183747965284,0.013097216170231074,0.8128199877124719,0.8963248638838476,0.8358366828855511,0.9662509170946442,0.03374908290535583,0.9773299748110831,COMPAS,bias,0.1,x1,Reduction,fair,emp_clean
6,0.010837955621164843,0.0266708177667081,0.0266708177667081,0.012777793908423152,0.9869183747965284,0.010837955621164852,0.8836780667622364,0.9371681415929203,0.8961286228051618,0.982146997449571,0.017853002550428935,0.8614035087719298,COMPAS,bias,0.1,x1,Reduction,fair,noisy
7,0.009729843982727084,0.029111873451496018,0.029111873451496018,0.012777793908423152,0.9869183747965284,0.009729843982727138,0.877329510546795,0.9334518386845907,0.8887243494817009,0.9829199812821713,0.017080018717828733,0.8637110016420362,COMPAS,bias,0.1,x1,Reduction,fair,ground
8,0.027073846963349725,0.5523903766466696,0.5523903766466696,0.03887421000164537,0.9569685347275044,0.02707384696334969,0.8906409993856236,0.9379934974454249,0.9282923465869914,0.9478995540952828,0.0521004459047172,0.5016077170418006,COMPAS,bias,0.1,x1,Reweight,fair,fair_clean
9,0.036494751977870665,0.05114567170641937,0.05114567170641937,0.03887421000164537,0.9569685347275044,0.036494751977870554,0.7624411222609052,0.862559241706161,0.8365892898184325,0.8901932012717045,0.10980679872829542,0.8954659949622166,COMPAS,bias,0.1,x1,Reweight,fair,emp_clean
10,0.009022169929673023,0.5075757575757576,0.5075757575757576,0.03887421000164537,0.9569685347275044,0.009022169929672974,0.8795822240425968,0.9321329639889198,0.9280625143645139,0.9362392766056109,0.06376072339438905,0.5491228070175439,COMPAS,bias,0.1,x1,Reweight,fair,noisy
11,0.014494514307838796,0.49709357728225656,0.49709357728225656,0.03887421000164537,0.9569685347275044,0.014494514307838768,0.8789678476346509,0.9314782608695653,0.9232360376924845,0.9398689751988769,0.06013102480112307,0.548440065681445,COMPAS,bias,0.1,x1,Reweight,fair,ground
12,0.0,0.0,0.0,0.0,1.0,0.0,0.8726192914192095,0.9319772528433945,0.8726192914192095,1.0,0.0,1.0,COMPAS,bias,0.1,x1,LR,emp,fair_clean
13,0.0,0.0,0.0,0.0,1.0,0.0,0.8373950440303093,0.9115024520731164,0.8373950440303093,1.0,0.0,1.0,COMPAS,bias,0.1,x1,LR,emp,emp_clean
14,0.0,0.0,0.0,0.0,1.0,0.0,0.8832684824902723,0.9380165289256198,0.8832684824902723,1.0,0.0,1.0,COMPAS,bias,0.1,x1,LR,emp,noisy
15,0.0,0.0,0.0,0.0,1.0,0.0,0.8752815891869752,0.9334935022387244,0.8752815891869752,1.0,0.0,1.0,COMPAS,bias,0.1,x1,LR,emp,ground
16,0.0,0.0,0.0,0.0,1.0,0.0,0.8726192914192095,0.9319772528433945,0.8726192914192095,1.0,0.0,1.0,COMPAS,bias,0.1,x1,Reduction,emp,fair_clean
17,0.0,0.0,0.0,0.0,1.0,0.0,0.8373950440303093,0.9115024520731164,0.8373950440303093,1.0,0.0,1.0,COMPAS,bias,0.1,x1,Reduction,emp,emp_clean
18,0.0,0.0,0.0,0.0,1.0,0.0,0.8832684824902723,0.9380165289256198,0.8832684824902723,1.0,0.0,1.0,COMPAS,bias,0.1,x1,Reduction,emp,noisy
19,0.0,0.0,0.0,0.0,1.0,0.0,0.8752815891869752,0.9334935022387244,0.8752815891869752,1.0,0.0,1.0,COMPAS,bias,0.1,x1,Reduction,emp,ground
20,0.0,0.0,0.0,0.0,1.0,0.0,0.8726192914192095,0.9319772528433945,0.8726192914192095,1.0,0.0,1.0,COMPAS,bias,0.1,x1,Reweight,emp,fair_clean
21,0.0,0.0,0.0,0.0,1.0,0.0,0.8373950440303093,0.9115024520731164,0.8373950440303093,1.0,0.0,1.0,COMPAS,bias,0.1,x1,Reweight,emp,emp_clean
22,0.0,0.0,0.0,0.0,1.0,0.0,0.8832684824902723,0.9380165289256198,0.8832684824902723,1.0,0.0,1.0,COMPAS,bias,0.1,x1,Reweight,emp,noisy
