iter,time,total_time,circuit_size,cross_entropy_D,cross_entropy_Df,train_discrimination,valid_discrimination,test_discrimination,train_mll,valid_mll,test_mll,struct?,stop?,P(D),P(Df),P(S),"P(D|Df,S)","P(D|Df,notS)","P(D|notDf,S)","P(D|notDf,notS)"
0,0.073770135,0.073770135,373,0.45531129528653647,0.45531129528653647,-0.0907870582535786,-0.09642988665485774,-0.08939126121422158,-6.109021930037706,-6.065216506831497,-6.118591020442982,true,,0.2684928909952607,0.0,0.3315071090047393,0.0,0.0,0.0,0.0
1,4.590908757,4.664678892,375,0.45531129527490677,0.45531129527490677,-0.09078705887372082,-0.09642988726883378,-0.08939126190769608,-6.109021930037706,-6.065216506831497,-6.118591020442982,true,,0.2684928909952607,0.0,0.3315071090047393,0.0,0.0,0.0,0.0
2,0.470231289,5.134910181,376,0.45546369654451313,0.45546369654451313,-0.09055462006612,-0.09638548377470618,-0.08911387030825696,-6.108043483966371,-6.064729095096103,-6.117760612655128,true,,0.2684928909952607,0.0,0.3315071090047393,0.0,0.0,0.0,0.0
3,0.237234617,5.372144798000001,376,0.45546369654451313,0.45546369654451313,-0.09055462006612,-0.09638548377470618,-0.08911387030825696,-6.108043483966371,-6.064729095096103,-6.117760612655128,true,,0.2684928909952607,0.0,0.3315071090047393,0.0,0.0,0.0,0.0
4,0.029893307,5.402038105000001,379,0.45545888738767043,0.45545888738767043,-0.09060059767325276,-0.09646908790350206,-0.08926567161348598,-6.108012221737121,-6.064691150488809,-6.117867570781515,true,,0.2684928909952607,0.0,0.3315071090047393,0.0,0.0,0.0,0.0
5,0.119018164,5.521056269000001,381,0.4554586575722774,0.4554586575722774,-0.09060278330757868,-0.09647135298170512,-0.08926787121122814,-6.108012220912104,-6.064691317050008,-6.11786688507352,true,,0.2684928909952607,0.0,0.3315071090047393,0.0,0.0,0.0,0.0
6,0.00520661,5.526262879000001,383,0.455458657148421,0.455458657148421,-0.09060278486109674,-0.09647135581183122,-0.0892678725661942,-6.108012220912104,-6.064691317050008,-6.11786688507352,true,,0.2684928909952607,0.0,0.3315071090047393,0.0,0.0,0.0,0.0
7,0.020246149,5.546509028000001,383,0.455458657148421,0.455458657148421,-0.09060278486109674,-0.09647135581183122,-0.0892678725661942,-6.108012220912104,-6.064691317050008,-6.11786688507352,true,,0.2684928909952607,0.0,0.3315071090047393,0.0,0.0,0.0,0.0
8,0.0909229,5.637431928000001,395,0.4553249381685874,0.4553249381685874,-0.09089958701620737,-0.09659790962114645,-0.08972895218740523,-6.1078193760969635,-6.064668927534118,-6.117401557231284,true,,0.2684928909952607,0.0,0.3315071090047393,0.0,0.0,0.0,0.0
9,0.130973714,5.768405642,397,0.45532493818896763,0.45532493818896763,-0.09089958683959376,-0.09659790942960475,-0.08972895198294745,-6.1078193760969635,-6.064668927534118,-6.117401557231284,true,,0.2684928909952607,0.0,0.3315071090047393,0.0,0.0,0.0,0.0
