,FNR_diff,FPR_diff,equalized_odds,demographic_parity,demographic_parity_ratio,Equal_Opportunity,accuracy,f1_score,precision,recall,FNR,FPR,name,noise,level,fold,model,eval_type
57,0.18161813912865943,0.0066968275245755104,0.18161813912865943,0.0630669153244158,0.7031741920057387,0.18161813912865943,0.8221744471744472,0.5942536790469517,0.680577849117175,0.527363184079602,0.472636815920398,0.08115823817292006,adult,bias,0.1,x5,Reweight,emp_clean
58,0.10646682602235291,0.0010049727077125203,0.10646682602235286,0.0630669153244158,0.7031741920057387,0.10646682602235286,0.7923832923832924,0.5570117955439057,0.6821829855537721,0.4706533776301218,0.5293466223698782,0.08414789630259244,adult,bias,0.1,x5,Reweight,noisy
59,0.21394053786327188,0.0019341248563768676,0.21394053786327183,0.0630669153244158,0.7031741920057387,0.21394053786327183,0.8221744471744472,0.5884861407249466,0.6645264847512039,0.5280612244897959,0.4719387755102041,0.08454692556634304,adult,bias,0.1,x5,Reweight,ground
60,0.2544193082045357,0.09125656755504588,0.25441930820453573,0.16148524202060605,0.3889823109012709,0.25441930820453573,0.817009517961314,0.6334563345633456,0.748546511627907,0.5490405117270789,0.4509594882729211,0.07460112117291937,adult,bias,0.1,x6,LR,fair_clean
61,0.12146050670640834,0.05262909913305692,0.1214605067064084,0.16148524202060605,0.3889823109012709,0.1214605067064084,0.8388087196806877,0.6445497630331753,0.6918604651162791,0.6032953105196451,0.39670468948035487,0.08589951377633712,adult,bias,0.1,x6,LR,emp_clean
62,0.3483123585582602,0.04648155814945036,0.34831235855826026,0.16148524202060605,0.3889823109012709,0.34831235855826026,0.8087196806877495,0.6044444444444445,0.6918604651162791,0.5366403607666291,0.4633596392333709,0.08945147679324894,adult,bias,0.1,x6,LR,noisy
63,0.12146050670640834,0.05076119716055243,0.1214605067064084,0.16148524202060605,0.3889823109012709,0.1214605067064084,0.8388087196806877,0.6435845213849287,0.688953488372093,0.6038216560509554,0.3961783439490446,0.08656957928802589,adult,bias,0.1,x6,LR,ground
64,0.015422227431805546,0.04194363485215403,0.04194363485215403,0.05855501284138645,0.7160536295252502,0.015422227431805657,0.803193122505373,0.5856496444731739,0.7438423645320197,0.48294243070362475,0.5170575692963753,0.06727037516170763,adult,bias,0.1,x6,Reduction,fair_clean
65,0.13131172800525404,0.007491519035054656,0.13131172800525398,0.05855501284138645,0.7160536295252502,0.13131172800525398,0.81639545594105,0.5722460658082976,0.6568144499178982,0.5069708491761724,0.49302915082382764,0.0846839546191248,adult,bias,0.1,x6,Reduction,emp_clean
66,0.14011011756913394,0.015395500299691653,0.140110117569134,0.05855501284138645,0.7160536295252502,0.140110117569134,0.7875345409886398,0.5374331550802139,0.6600985221674877,0.4532130777903044,0.5467869222096956,0.08734177215189873,adult,bias,0.1,x6,Reduction,noisy
67,0.10038695845425788,0.013394089268168818,0.10038695845425788,0.05855501284138645,0.7160536295252502,0.10038695845425788,0.8139392078599939,0.5652797704447633,0.6469622331691297,0.5019108280254777,0.4980891719745223,0.08697411003236245,adult,bias,0.1,x6,Reduction,ground
68,0.09803691734065656,0.056967276407403636,0.09803691734065656,0.09553179578563217,0.6116579230795957,0.09803691734065656,0.8203868590727663,0.6426389737324374,0.7525035765379113,0.5607675906183369,0.43923240938166314,0.07460112117291937,adult,bias,0.1,x6,Reweight,fair_clean
69,0.06386875142084919,0.006091882663355572,0.06386875142084925,0.09553179578563217,0.6116579230795957,0.06386875142084925,0.8329751304881793,0.6344086021505376,0.6752503576537912,0.5982256020278834,0.4017743979721166,0.0919773095623987,adult,bias,0.1,x6,Reweight,emp_clean
70,0.22293288071976602,0.0016915585819950174,0.22293288071976597,0.09553179578563217,0.6116579230795957,0.22293288071976597,0.8041142155357691,0.5977301387137453,0.6781115879828327,0.5343855693348365,0.46561443066516345,0.0949367088607595,adult,bias,0.1,x6,Reweight,noisy
71,0.03413339608335292,0.000184917366776699,0.034133396083352974,0.09553179578563217,0.6116579230795957,0.034133396083352974,0.8305188824071231,0.628032345013477,0.6666666666666666,0.5936305732484076,0.4063694267515924,0.09425566343042072,adult,bias,0.1,x6,Reweight,ground
72,0.16817577480286083,0.10351969671079037,0.16817577480286083,0.1507950795079508,0.42136771816716556,0.16817577480286083,0.816031941031941,0.6263256394260761,0.737151248164464,0.544468546637744,0.455531453362256,0.0766923736075407,adult,bias,0.1,x7,LR,fair_clean
73,0.09118541033434652,0.06541675443157383,0.09118541033434646,0.1507950795079508,0.42136771816716556,0.09118541033434646,0.8277027027027027,0.623237071860309,0.6813509544787077,0.5742574257425742,0.42574257425742573,0.0886437908496732,adult,bias,0.1,x7,LR,emp_clean
74,0.2563639817629179,0.0613365439218056,0.2563639817629179,0.1507950795079508,0.42136771816716556,0.2563639817629179,0.8049754299754299,0.5937300063979527,0.6813509544787077,0.5260770975056689,0.47392290249433106,0.09140690817186184,adult,bias,0.1,x7,LR,noisy
75,0.011820330969267157,0.06457794967552972,0.06457794967552972,0.1507950795079508,0.42136771816716556,0.011820330969267046,0.8338452088452089,0.630716723549488,0.6784140969162996,0.5892857142857143,0.4107142857142857,0.08859223300970874,adult,bias,0.1,x7,LR,ground
76,0.09938336695397032,0.02429810722418048,0.09938336695397032,0.018227976643818228,0.9032202725223017,0.09938336695397032,0.796990171990172,0.5636963696369637,0.7200674536256324,0.4631236442516269,0.5368763557483731,0.07112253641816624,adult,bias,0.1,x7,Reduction,fair_clean
77,0.22686930091185403,0.013625545571155348,0.22686930091185414,0.018227976643818228,0.9032202725223017,0.22686930091185414,0.8055896805896806,0.5481798715203426,0.6475548060708263,0.4752475247524752,0.5247524752475248,0.08537581699346405,adult,bias,0.1,x7,Reduction,emp_clean
78,0.013297872340425454,0.02031131891651737,0.02031131891651737,0.018227976643818228,0.9032202725223017,0.013297872340425565,0.7834766584766585,0.5220338983050847,0.6492411467116358,0.4365079365079365,0.5634920634920635,0.08761583824768324,adult,bias,0.1,x7,Reduction,noisy
79,0.29702803107058423,0.01845025756215457,0.29702803107058423,0.018227976643818228,0.9032202725223017,0.29702803107058423,0.8086609336609336,0.5475671750181554,0.6357504215851602,0.48086734693877553,0.5191326530612245,0.08737864077669903,adult,bias,0.1,x7,Reduction,ground
