,FNR_diff,FPR_diff,equalized_odds,demographic_parity,demographic_parity_ratio,Equal_Opportunity,accuracy,f1_score,precision,recall,FNR,FPR,name,noise,level,fold,weights,eval_type
0,0.31114369501466277,0.05660994764397906,0.31114369501466277,0.06891009181849925,0.7404900500879925,0.31114369501466277,0.7705773955773956,0.5257142857142857,0.5233881163084703,0.5280612244897959,0.4719387755102041,0.15250809061488674,adult,bias,0.1,x1,fair,ground
1,0.4305106811053908,0.002557258320422612,0.4305106811053908,0.140859885620915,0.5247889750215332,0.4305106811053908,0.7797911547911548,0.5510331872260488,0.5412054120541205,0.5612244897959183,0.4387755102040816,0.15088996763754045,adult,bias,0.1,x2,fair,ground
2,0.3431310222754073,0.005771464558113476,0.34313102227540726,0.11956065418370224,0.5341765357244136,0.34313102227540726,0.7761056511056511,0.5123745819397993,0.5386779184247539,0.4885204081632653,0.5114795918367347,0.13268608414239483,adult,bias,0.1,x3,fair,ground
3,0.41077205023184876,0.02109935131444178,0.4107720502318488,0.11477396514161217,0.550812683186784,0.4107720502318488,0.7868550368550369,0.5348525469168901,0.5635593220338984,0.5089285714285714,0.49107142857142855,0.125,adult,bias,0.1,x4,fair,ground
4,0.33495308086689957,0.026675603217158173,0.33495308086689957,0.10146887297498111,0.6084133511749837,0.33495308086689957,0.7810196560196561,0.5299934080421885,0.548431105047749,0.5127551020408163,0.4872448979591837,0.13389967637540454,adult,bias,0.1,x5,fair,ground
5,0.4507935262896436,0.049110740663052974,0.45079352628964364,0.09547154169284086,0.6161833424958769,0.45079352628964364,0.7823150138163955,0.5251172136637643,0.5536723163841808,0.49936305732484076,0.5006369426751592,0.127831715210356,adult,bias,0.1,x6,fair,ground
6,0.2819993245525161,0.04058524129596948,0.2819993245525161,0.07539061598467539,0.6686211653952281,0.2819993245525161,0.7822481572481572,0.5079805690492715,0.5570776255707762,0.46683673469387754,0.5331632653061225,0.11771844660194175,adult,bias,0.1,x7,fair,ground
7,0.41746929225969975,0.025102880658436216,0.41746929225969975,0.11101483096047296,0.5876863555594762,0.41746929225969975,0.773955773955774,0.522077922077922,0.5317460317460317,0.5127551020408163,0.4872448979591837,0.14320388349514562,adult,bias,0.1,x8,fair,ground
8,0.30280514276172976,0.035813492063492075,0.3028051427617298,0.08708525019918273,0.6706101935471327,0.3028051427617298,0.7721130221130221,0.5219072164948454,0.52734375,0.5165816326530612,0.48341836734693877,0.14684466019417475,adult,bias,0.1,x9,fair,ground
9,0.3828972214728891,0.0020347188079119505,0.38289722147288907,0.1301809496390604,0.5570598265791096,0.38289722147288907,0.7675061425061425,0.5271705184259837,0.5165238678090576,0.5382653061224489,0.461734693877551,0.159789644012945,adult,bias,0.1,x10,fair,ground
