,FNR_diff,FPR_diff,equalized_odds,demographic_parity,demographic_parity_ratio,Equal_Opportunity,accuracy,f1_score,precision,recall,FNR,FPR,name,noise,level,fold,model,label_type,eval_type
0,0.014486166104486137,0.04650248125857881,0.04650248125857881,0.07627889351312767,0.8477233572951316,0.014486166104486164,0.7848929319773087,0.7706392022233121,0.7775456344842754,0.7638543804688344,0.2361456195311656,0.1962172647914646,income,bias,0.3,x1,LR,fair,fair_clean
1,0.019699335876603663,0.041235966772810384,0.041235966772810384,0.07627889351312767,0.8477233572951316,0.019699335876603663,0.7448765779117903,0.7191719171917191,0.702881020453046,0.7362358903478461,0.26376410965215386,0.2482315112540193,income,bias,0.3,x1,LR,fair,emp_clean
2,0.09417437223772257,0.017031994679582052,0.09417437223772251,0.07627889351312767,0.8477233572951316,0.09417437223772251,0.6942811877140083,0.681232015346904,0.702881020453046,0.6608767576509512,0.3391232423490488,0.27306720565942394,income,bias,0.3,x1,LR,fair,noisy
3,0.01820691743496622,0.021534744080657087,0.021534744080657087,0.07627889351312767,0.8477233572951316,0.018206917434966274,0.7280114478458629,0.6892807099486221,0.6491093028370354,0.7347523027134678,0.26524769728653225,0.2766842972340241,income,bias,0.3,x1,LR,fair,ground
4,0.029329753878288622,0.013778526931837037,0.029329753878288622,0.05089921239326706,0.8980728167466216,0.029329753878288622,0.778197986405683,0.7661133865057125,0.7643832670179589,0.7678513557307983,0.23214864426920168,0.2125121241513094,income,bias,0.3,x1,Reduction,fair,fair_clean
5,0.0022328404418256453,0.07041177772252166,0.07041177772252166,0.05089921239326706,0.8980728167466216,0.002232840441825701,0.7381816323401645,0.7150881486013013,0.691364662866975,0.7404975812024879,0.25950241879751207,0.26366559485530544,income,bias,0.3,x1,Reduction,fair,emp_clean
6,0.11130512209575077,0.012358629031244017,0.11130512209575072,0.05089921239326706,0.8980728167466216,0.11130512209575072,0.6875862421423826,0.6777713351958252,0.691364662866975,0.6647022332506204,0.33529776674937967,0.2900454775138959,income,bias,0.3,x1,Reduction,fair,noisy
7,0.0008604938131256956,0.00790857020857244,0.00790857020857244,0.05089921239326706,0.8980728167466216,0.0008604938131256956,0.7215209280932182,0.685628569780188,0.6389934401548554,0.7396066716455066,0.2603933283544934,0.2910777768143588,income,bias,0.3,x1,Reduction,fair,ground
8,0.018954607735467338,0.0438602048358146,0.0438602048358146,0.0726835189139633,0.8538518770723728,0.01895460773546731,0.7843307609751111,0.769575188380474,0.7780722093408413,0.7612617478664794,0.23873825213352057,0.19495635305528614,income,bias,0.3,x1,Reweight,fair,fair_clean
9,0.015314973435975265,0.043934741944078815,0.043934741944078815,0.0726835189139633,0.8538518770723728,0.01531497343597521,0.7443144069095927,0.7179660634759569,0.7031025725957822,0.7334715503340244,0.2665284496659756,0.24703720716582453,income,bias,0.3,x1,Reweight,fair,emp_clean
10,0.09788724352485129,0.013635078034690495,0.09788724352485123,0.0726835189139633,0.8538518770723728,0.09788724352485123,0.6937190167118107,0.6800149500774201,0.7031025725957822,0.6583953680727874,0.3416046319272126,0.2717534108135422,income,bias,0.3,x1,Reweight,fair,noisy
11,0.015305964264638816,0.01732614389767445,0.01732614389767445,0.0726835189139633,0.8538518770723728,0.015305964264638816,0.7284714059385701,0.6891346322625943,0.6502153030804902,0.7330097087378641,0.2669902912621359,0.2746900199427729,income,bias,0.3,x1,Reweight,fair,ground
12,0.06708871809520509,0.13945238849420033,0.13945238849420033,0.16446345582446875,0.6716792582173409,0.067088718095205,0.7942965196504318,0.7704328979638396,0.8160947317544708,0.7296100248460624,0.27038997515393753,0.14762366634335597,income,bias,0.3,x1,LR,emp,fair_clean
13,0.1185147972232371,0.04132830481585148,0.1185147972232371,0.16446345582446875,0.6716792582173409,0.1185147972232371,0.7542801655849134,0.7164759995282463,0.7340502658289029,0.6997235659986178,0.30027643400138215,0.20220486908589802,income,bias,0.3,x1,LR,emp,emp_clean
14,0.0046410891089108675,0.09959626626824392,0.09959626626824392,0.16446345582446875,0.6716792582173409,0.004641089108910923,0.7036847753871314,0.6769556496545576,0.7340502658289029,0.6281017369727047,0.3718982630272953,0.2224355735219808,income,bias,0.3,x1,LR,emp,noisy
15,0.11702237878159966,0.10409901566931895,0.11702237878159971,0.16446345582446875,0.6716792582173409,0.11702237878159971,0.737415035518986,0.6849785407725322,0.6749637506041566,0.6952949962658701,0.30470500373412995,0.23324373536807422,income,bias,0.3,x1,LR,emp,ground
16,0.03224829824643949,0.07492081089642064,0.07492081089642064,0.08214849350062386,0.8134620153100353,0.03224829824643949,0.7839219093371493,0.7529219261337073,0.8201145767027371,0.6959058010154477,0.30409419898455226,0.1370514064015519,income,bias,0.3,x1,Reduction,emp,fair_clean
17,0.015538656099976622,0.021891163861674806,0.021891163861674806,0.08214849350062386,0.8134620153100353,0.015538656099976511,0.7439055552716308,0.6969825240370079,0.7336728198599618,0.6637871458189357,0.3362128541810643,0.19219108865411116,income,bias,0.3,x1,Reduction,emp,emp_clean
18,0.087003638799042,0.024669502109960467,0.08700363879904205,0.08214849350062386,0.8134620153100353,0.08700363879904205,0.6933101650738488,0.6576139670223085,0.7336728198599618,0.5958436724565757,0.40415632754342434,0.2114199090449722,income,bias,0.3,x1,Reduction,emp,noisy
19,0.02131043092641377,0.031058163020986324,0.031058163020986324,0.08214849350062386,0.8134620153100353,0.021310430926413715,0.7355240966934123,0.6743029769022594,0.6819859961807766,0.666791137664924,0.3332088623350759,0.21659585537154252,income,bias,0.3,x1,Reduction,emp,ground
