,FNR_diff,FPR_diff,equalized_odds,demographic_parity,demographic_parity_ratio,Equal_Opportunity,accuracy,f1_score,precision,recall,FNR,FPR,name,noise,level,fold,model,eval_type
33,0.16703136396790663,0.14592274678111583,0.16703136396790663,0.16396508728179549,0.8360349127182045,0.16703136396790663,0.8083145607208683,0.8931750741839761,0.8469696969696969,0.9447126991791405,0.05528730082085949,0.9541160593792173,COMPAS,balanced,0.3,x3,Reweight,emp_clean
34,0.10171198388721048,0.26513911620294595,0.26513911620294595,0.16396508728179549,0.8360349127182045,0.10171198388721048,0.821216465287733,0.8981211343213911,0.8329004329004329,0.9744239047860218,0.02557609521397822,0.8265524625267666,COMPAS,balanced,0.3,x3,Reweight,noisy
35,0.09481582537517053,0.8985507246376812,0.8985507246376812,0.16396508728179549,0.8360349127182045,0.09481582537517053,0.8722097071472455,0.929840341803463,0.895021645021645,0.9674777725783809,0.032522227421619095,0.7963875205254516,COMPAS,balanced,0.3,x3,Reweight,ground
36,0.05525606469002695,0.9925373134328358,0.9925373134328358,0.1328800988875154,0.8671199011124846,0.055256064690026974,0.9131859131859131,0.9532936770213704,0.9267509102591561,0.9814016783851214,0.018598321614878656,0.72,COMPAS,balanced,0.3,x4,LR,fair_clean
37,0.1332367849384504,0.13080168776371304,0.13323678493845037,0.1328800988875154,0.8671199011124846,0.13323678493845037,0.8187960687960688,0.8996712390885386,0.8498607838937674,0.9556840077071291,0.04431599229287091,0.9576502732240437,COMPAS,balanced,0.3,x4,LR,emp_clean
38,0.07808090310442145,0.23783783783783785,0.23783783783783785,0.1328800988875154,0.8671199011124846,0.0780809031044214,0.8263718263718264,0.9020332717190388,0.8361533518954808,0.9791823426134939,0.020817657386506146,0.8528428093645485,COMPAS,balanced,0.3,x4,LR,noisy
39,0.0744466800804829,0.8188976377952756,0.8188976377952756,0.1328800988875154,0.8671199011124846,0.07444668008048294,0.8738738738738738,0.9311270125223614,0.89183979438852,0.9740350877192983,0.025964912280701753,0.8292282430213465,COMPAS,balanced,0.3,x4,LR,ground
40,0.005494966249683233,0.29102289140806226,0.29102289140806226,0.02771598149113952,0.971632593058583,0.005494966249683264,0.9025389025389026,0.9478984238178634,0.9160143854453141,0.9820821047856657,0.017917895214334317,0.8357894736842105,COMPAS,balanced,0.3,x4,Reduction,fair_clean
41,0.030848884602107638,0.00951285001917912,0.030848884602107662,0.02771598149113952,0.971632593058583,0.030848884602107662,0.8261670761670762,0.9043811240004505,0.8493759255341654,0.9670038535645472,0.032996146435452796,0.9726775956284153,COMPAS,balanced,0.3,x4,Reduction,emp_clean
42,0.01402960930592894,0.008218745060850297,0.014029609305929003,0.02771598149113952,0.971632593058583,0.014029609305929003,0.8161343161343161,0.8969474408997017,0.8267400042310133,0.9801856032104339,0.01981439678956609,0.9130434782608695,COMPAS,balanced,0.3,x4,Reduction,noisy
43,0.016267865815583156,0.2240990623060084,0.2240990623060084,0.02771598149113952,0.971632593058583,0.01626786581558315,0.8755118755118755,0.9324594534547879,0.8878781468161625,0.9817543859649123,0.018245614035087718,0.8702791461412152,COMPAS,balanced,0.3,x4,Reduction,ground
44,0.007050936484898747,0.7315402459841555,0.7315402459841555,0.062457563676247774,0.9328108027119153,0.00705093648489874,0.9025389025389026,0.9462025316455696,0.9430051813471503,0.9494216375595373,0.05057836244046269,0.5326315789473685,COMPAS,balanced,0.3,x4,Reweight,fair_clean
45,0.06322595852199424,0.058074415036440286,0.0632259585219942,0.062457563676247774,0.9328108027119153,0.0632259585219942,0.7864455364455365,0.8785938773134675,0.8501914845685965,0.9089595375722543,0.09104046242774566,0.9084699453551912,COMPAS,balanced,0.3,x4,Reweight,emp_clean
46,0.029859288877335265,0.022396080290817078,0.029859288877335244,0.062457563676247774,0.9328108027119153,0.029859288877335244,0.8157248157248157,0.893187752195585,0.8477134489749943,0.9438174065713569,0.05618259342864309,0.7536231884057971,COMPAS,balanced,0.3,x4,Reweight,noisy
47,0.03673116283910359,0.5595615382102134,0.5595615382102134,0.062457563676247774,0.9328108027119153,0.036731162839103604,0.877968877968878,0.9316043148955703,0.914395134039198,0.9494736842105264,0.05052631578947368,0.6239737274220033,COMPAS,balanced,0.3,x4,Reweight,ground
48,0.0622813156053184,1.0,1.0,0.15350600126342384,0.8464939987365762,0.062281315605318355,0.9176735613352447,0.9556095406360424,0.9325431034482758,0.9798460144927537,0.020153985507246376,0.6702355460385439,COMPAS,balanced,0.3,x5,LR,fair_clean
49,0.1485371342835709,0.18000000000000005,0.18000000000000005,0.15350600126342384,0.8464939987365762,0.14853713428357085,0.8097481056727421,0.8937921573110781,0.8424568965517242,0.9517896274653032,0.04821037253469686,0.9420103092783505,COMPAS,balanced,0.3,x5,LR,emp_clean
50,0.0873405299313052,0.2730496453900709,0.2730496453900709,0.15350600126342384,0.8464939987365762,0.08734052993130526,0.8335039934466516,0.9059572006940427,0.8439655172413794,0.9777777777777777,0.022222222222222223,0.8246013667425968,COMPAS,balanced,0.3,x5,LR,noisy
51,0.08130646282140375,0.875,0.875,0.15350600126342384,0.8464939987365762,0.08130646282140375,0.8771247184108131,0.932690150325331,0.8959051724137931,0.9726251754796443,0.02737482452035564,0.7931034482758621,COMPAS,balanced,0.3,x5,LR,ground
52,0.0048636229352151845,0.22202398240736898,0.22202398240736898,0.026140622906257738,0.9733093887405165,0.0048636229352152505,0.9039524882244522,0.9487823522987878,0.9162623919004429,0.9836956521739131,0.016304347826086956,0.8501070663811563,COMPAS,balanced,0.3,x5,Reduction,fair_clean
53,0.027405643768548482,0.01948288973384038,0.027405643768548482,0.026140622906257738,0.9733093887405165,0.027405643768548482,0.8230595945115707,0.9023508137432188,0.8420164522252689,0.9719990260530801,0.02800097394691989,0.9652061855670103,COMPAS,balanced,0.3,x5,Reduction,emp_clean
54,0.012742487512874934,0.00512716266883495,0.01274248751287499,0.026140622906257738,0.9733093887405165,0.01274248751287499,0.8197829203358591,0.8993825748913788,0.8295718202910778,0.9820224719101124,0.017977528089887642,0.9202733485193622,COMPAS,balanced,0.3,x5,Reduction,noisy
55,0.01372989522167192,0.1864695340501792,0.1864695340501792,0.026140622906257738,0.9733093887405165,0.013729895221671895,0.876510342002867,0.9331114808652247,0.887154608732335,0.984089845577913,0.015910154422087038,0.8784893267651889,COMPAS,balanced,0.3,x5,Reduction,ground
